Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC102654365	-8181.684468	-8181.684468	0	CorbSoc	NonCanon	 glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial 	1	1
LOC102654610	-3848.65189	-3848.65189	0	CorbSoc	NonCanon	 putative hydroxypyruvate isomerase 	1	1
LOC102654621	-6697.644772	-6697.644772	0	CorbSoc	NonCanon	 sarcoplasmic reticulum histidine-rich calcium-binding protein 	1	1
LOC102654987	-2046.651601	-2046.651601	0	CorbSoc	NonCanon	 ras-related protein Rab-1A 	1	1
LOC102655219	-4875.298494	-4875.298494	0	CorbSoc	NonCanon	 GPI mannosyltransferase 2 	1	1
LOC102655259	-9876.086615	-9876.086615	0	CorbSoc	NonCanon	 5-methylcytosine rRNA methyltransferase NSUN4 	1	1
LOC102655679	-3334.508359	-3334.508359	0	CorbSoc	NonCanon	 DNA-directed RNA polymerase III subunit RPC7-like 	1	1
LOC102655688	-7851.770075	-7851.770075	0	CorbSoc	NonCanon	 putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase 	1	1
LOC102655836	-6352.184471	-6352.184471	0	CorbSoc	NonCanon	 tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 	1	1
LOC102655877	-4933.053083	-4933.053083	0	CorbSoc	NonCanon	 beta-1,3-galactosyltransferase 6 	1	1
LOC102655948	-4154.511874	-4154.511874	0	CorbSoc	NonCanon	 phosphatidylinositol N-acetylglucosaminyltransferase subunit C 	1	1
LOC102656183	-1835.317044	-1835.317044	0	CorbSoc	NonCanon	 histidine triad nucleotide-binding protein 1 	1	1
LOC102656263	-2862.010085	-2862.010085	0	CorbSoc	NonCanon	 protein farnesyltransferase subunit beta 	1	1
LOC102656287	-1656.575434	-1656.575434	0	CorbSoc	NonCanon	 transmembrane protein 216 	1	1
LOC107963993	-5522.681205	-5522.68121	-1e-05	CorbSoc	NonCanon	 palmitoleoyl-protein carboxylesterase NOTUM 	1	1
LOC107964089	-2760.395923	-2760.095351	0.601144	CorbSoc	NonCanon	 aquaporin-11 	0.438141870863498	1
LOC107964507	-1441.184115	-1441.184115	0	CorbSoc	NonCanon	 acyl-coenzyme A thioesterase 13 	1	1
LOC107965021	-1488.453794	-1488.453794	0	CorbSoc	NonCanon	 phosphatidate cytidylyltransferase, mitochondrial 	1	1
LOC107965199	-9210.844295	-9210.844295	0	CorbSoc	NonCanon	 UDP-glucuronosyltransferase 1-1 	1	1
LOC107965225	-2515.060929	-2515.060929	0	CorbSoc	NonCanon	 ribulose-phosphate 3-epimerase 	1	1
LOC107965250	-5523.379963	-5523.379963	0	CorbSoc	NonCanon	 7SK snRNA methylphosphate capping enzyme 	1	1
LOC107965266	-6706.819082	-6706.819082	0	CorbSoc	NonCanon	 glycoprotein 3-alpha-L-fucosyltransferase A 	1	1
LOC107965508	-3967.507528	-3967.507528	0	CorbSoc	NonCanon	 tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 	1	1
LOC107965749	-5549.089926	-5549.089926	0	CorbSoc	NonCanon	 acyl-CoA Delta(11) desaturase-like 	1	1
LOC107965828	-3755.991905	-3755.991905	0	CorbSoc	NonCanon	 cholesterol 7-desaturase 	1	1
LOC113218534	-4983.455439	-4983.455439	0	CorbSoc	NonCanon	 GDP-fucose protein O-fucosyltransferase 2 	1	1
LOC113218670	-2779.881102	-2777.586695	4.58881	CorbSoc	NonCanon	 cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 	0.0321813500837246	1
LOC406097	-8158.21984	-8158.21984	0	CorbSoc	Canon	 integrin beta-PS 	1	1
LOC406114	-9782.220578	-9782.220578	0	CorbSoc	NonCanon	 alpha-amylase 	1	1
LOC408271	-6689.203786	-6689.203786	0	CorbSoc	NonCanon	 rap1 GTPase-activating protein 1 	1	1
LOC408286	-12221.637397	-12221.637397	0	CorbSoc	NonCanon	 2-oxoglutarate dehydrogenase, mitochondrial 	1	1
LOC408303	-5189.100378	-5189.100378	0	CorbSoc	NonCanon	 protein lifeguard 1 	1	1
LOC408312	-7850.411021	-7850.411021	0	CorbSoc	NonCanon	 tyrosine-protein kinase transmembrane receptor Ror2 	1	1
LOC408355	-5872.976769	-5872.976769	0	CorbSoc	NonCanon	 endoribonuclease LACTB2 	1	1
LOC408358	-19058.81994	-19058.81994	0	CorbSoc	Canon	 RB1-inducible coiled-coil protein 1 	1	1
LOC408369	-3168.001822	-3168.001822	0	CorbSoc	NonCanon	 putative glutathione-specific gamma-glutamylcyclotransferase 2 	1	1
LOC408391	-4453.430533	-4453.430077	0.000912	CorbSoc	Canon	 AP-1 complex subunit mu-1 	0.975908076697909	1
LOC408402	-7157.110852	-7157.110852	0	CorbSoc	NonCanon	 acetyl-coenzyme A transporter 1 	1	1
LOC408421	-9012.767485	-9012.767485	0	CorbSoc	NonCanon	 uncharacterized LOC408421 	1	1
LOC408426	-3244.526836	-3244.526836	0	CorbSoc	Canon	 lysosomal thioesterase PPT2 homolog 	1	1
LOC408434	-5847.135811	-5847.135811	0	CorbSoc	NonCanon	 EGF domain-specific O-linked N-acetylglucosamine transferase 	1	1
LOC408438	-14420.426521	-14420.426521	0	CorbSoc	Canon	 insulin receptor substrate 1-B 	1	1
LOC408458	-13000.836895	-13000.836895	0	CorbSoc	NonCanon	 mediator of RNA polymerase II transcription subunit 24 	1	1
LOC408461	-3731.20775	-3731.20775	0	CorbSoc	NonCanon	 uridine 5'-monophosphate synthase 	1	1
LOC408474	-9902.434496	-9902.434496	0	CorbSoc	NonCanon	 apyrase 	1	1
LOC408501	-15063.630074	-15063.630074	0	CorbSoc	Canon	 serine/threonine-protein kinase/endoribonuclease IRE1 	1	1
LOC408511	-3720.108739	-3720.108739	0	CorbSoc	NonCanon	 protein preli-like 	1	1
LOC408520	-3355.91134	-3355.91134	0	CorbSoc	NonCanon	 upstream activation factor subunit spp27 	1	1
LOC408533	-16616.458601	-16616.458601	0	CorbSoc	Canon	 mitogen-activated protein kinase kinase kinase 15 	1	1
LOC408573	-2862.65347	-2862.65347	0	CorbSoc	NonCanon	 eukaryotic translation initiation factor 6 	1	1
LOC408575	-4876.042899	-4876.042899	0	CorbSoc	NonCanon	 DNA methyltransferase 1-associated protein 1 	1	1
LOC408592	-6445.660636	-6445.660636	0	CorbSoc	NonCanon	 uncharacterized LOC408592 	1	1
LOC408597	-4361.077535	-4361.077535	0	CorbSoc	NonCanon	 U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 	1	1
LOC408649	-6994.637863	-6994.637863	0	CorbSoc	NonCanon	 trithorax group protein osa 	1	1
LOC408661	-9172.235998	-9172.235998	0	CorbSoc	NonCanon	 uncharacterized LOC408661 	1	1
LOC408668	-11313.225196	-11313.225196	0	CorbSoc	NonCanon	 probable tyrosyl-DNA phosphodiesterase 	1	1
LOC408687	-3721.092946	-3721.092946	0	CorbSoc	NonCanon	 putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase 	1	1
LOC408717	-3369.19818	-3369.19818	0	CorbSoc	Canon	 sialomucin core protein 24 	1	1
LOC408741	-4276.24745	-4276.24745	0	CorbSoc	NonCanon	 ras-related protein Rab-37 	1	1
LOC408742	-8630.233443	-8630.233443	0	CorbSoc	NonCanon	 fatty-acid amide hydrolase 2-B 	1	1
LOC408748	-2003.39483	-2003.39483	0	CorbSoc	NonCanon	 transmembrane protein 11, mitochondrial 	1	1
LOC408766	-2709.3956	-2709.213668	0.363864	CorbSoc	NonCanon	 phosphatidylcholine:ceramide cholinephosphotransferase 2 	0.546368061005731	1
LOC408774	-41784.21213	-41784.21213	0	CorbSoc	NonCanon	 lysosomal-trafficking regulator 	1	1
LOC408785	-3373.390519	-3373.07681	0.627418	CorbSoc	NonCanon	 protein-L-isoaspartate(D-aspartate) O-methyltransferase 	0.428303993134262	1
LOC408791	-15391.948879	-15391.948879	0	CorbSoc	NonCanon	 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II 	1	1
LOC408793	-11743.769909	-11743.769909	0	CorbSoc	NonCanon	 histone acetyltransferase KAT7 	1	1
LOC408804	-12011.079826	-12011.079826	0	CorbSoc	NonCanon	 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1 	1	1
LOC408808	-14390.145976	-14390.145976	0	CorbSoc	Canon	 prosaposin 	1	1
LOC408815	-18471.698349	-18471.698349	0	CorbSoc	NonCanon	 probable DNA mismatch repair protein Msh6 	1	1
LOC408819	-2235.266421	-2235.266421	0	CorbSoc	NonCanon	 transmembrane protein 147 	1	1
LOC408827	-3196.295234	-3196.295234	0	CorbSoc	NonCanon	 carbonic anhydrase 1 	1	1
LOC408833	-3062.368225	-3062.368225	0	CorbSoc	NonCanon	 uridine diphosphate glucose pyrophosphatase 	1	1
LOC408834	-4231.909254	-4232.171698	-0.524888	CorbSoc	Canon	 beclin-1-like protein 	1	1
LOC408851	-1540.908131	-1540.908041	0.00018	CorbSoc	Canon	 putative cysteine proteinase CG12163 	0.989295576436754	1
LOC408871	-5893.452325	-5893.452325	0	CorbSoc	NonCanon	 sorbitol dehydrogenase 	1	1
LOC408892	-5271.644393	-5271.644393	0	CorbSoc	NonCanon	 3-ketodihydrosphingosine reductase 	1	1
LOC408906	-7495.161481	-7495.161481	0	CorbSoc	NonCanon	 multiple C2 and transmembrane domain-containing protein 	1	1
LOC408924	-6085.743714	-6085.743714	0	CorbSoc	Canon	 peptidoglycan-recognition protein LC 	1	1
LOC408925	-9675.732235	-9675.732235	0	CorbSoc	NonCanon	 protein arginine N-methyltransferase 7 	1	1
LOC408955	-6711.481171	-6711.481171	0	CorbSoc	NonCanon	 4-aminobutyrate aminotransferase, mitochondrial 	1	1
LOC408971	-2077.569315	-2077.63173	-0.12483	CorbSoc	NonCanon	 ras-related protein Rab-3 	1	1
LOC408979	-5550.760372	-5550.760372	0	CorbSoc	NonCanon	 eukaryotic translation initiation factor 5 	1	1
LOC408989	-9899.842996	-9899.842996	0	CorbSoc	NonCanon	 putative glycerol kinase 5 	1	1
LOC409004	-1719.289538	-1719.030874	0.517328	CorbSoc	NonCanon	 ras-related protein Rab6 	0.471983712030101	1
LOC409023	-5133.101608	-5133.101608	0	CorbSoc	NonCanon	 methylthioribose-1-phosphate isomerase 	1	1
LOC409026	-3220.881739	-3220.881739	0	CorbSoc	NonCanon	 transmembrane emp24 domain-containing protein bai 	1	1
LOC409032	-11842.292826	-11842.292826	0	CorbSoc	NonCanon	 peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase 	1	1
LOC409036	-1418.842317	-1418.758001	0.168632	CorbSoc	Canon	 GTP-binding protein Rheb homolog 	0.681330465150645	1
LOC409041	-3904.09875	-3904.09875	0	CorbSoc	NonCanon	 transmembrane protein 115 	1	1
LOC409055	-4803.980105	-4803.980105	0	CorbSoc	Canon	 V-type proton ATPase subunit H 	1	1
LOC409068	-4634.441872	-4634.441872	0	CorbSoc	NonCanon	 annexin B11 	1	1
LOC409098	-13352.000514	-13352.000514	0	CorbSoc	NonCanon	 histone-lysine N-methyltransferase eggless 	1	1
LOC409103	-4352.886888	-4352.886888	0	CorbSoc	NonCanon	 protoheme IX farnesyltransferase, mitochondrial 	1	1
LOC409125	-17227.405555	-17227.405555	0	CorbSoc	Canon	 mitogen-activated protein kinase kinase kinase 4 	1	1
LOC409157	-7969.545646	-7969.545646	0	CorbSoc	NonCanon	 succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial 	1	1
LOC409165	-5612.858958	-5612.858958	0	CorbSoc	Canon	 calreticulin 	1	1
LOC409179	-5782.871171	-5782.871171	0	CorbSoc	NonCanon	 4-hydroxybutyrate coenzyme A transferase 	1	1
LOC409180	-6517.599208	-6517.599208	0	CorbSoc	NonCanon	 4-hydroxybutyrate coenzyme A transferase-like 	1	1
LOC409189	-5523.421535	-5520.41588	6.01131	CorbSoc	NonCanon	 growth hormone-inducible transmembrane protein 	0.0142144709237052	1
LOC409196	-7740.465734	-7740.465734	0	CorbSoc	NonCanon	 alanine aminotransferase 1 	1	1
LOC409201	-1892.930397	-1892.758042	0.34471	CorbSoc	NonCanon	 acyl-protein thioesterase 1 	0.557123055830362	1
LOC409203	-8519.214607	-8519.214607	0	CorbSoc	NonCanon	 UDP-glucuronosyltransferase 2A3 	1	1
LOC409226	-7896.607922	-7896.607922	0	CorbSoc	Canon	 FAS-associated factor 1 	1	1
LOC409245	-4573.954263	-4573.954263	0	CorbSoc	NonCanon	 beta-1,4-glucuronyltransferase 1 	1	1
LOC409249	-13651.26184	-13651.26184	0	CorbSoc	NonCanon	 uncharacterized LOC409249 	1	1
LOC409260	-6607.47509	-6607.47509	0	CorbSoc	NonCanon	 short-chain dehydrogenase/reductase family 16C member 6 	1	1
LOC409263	-3953.062591	-3953.062591	0	CorbSoc	NonCanon	 glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 	1	1
LOC409265	-7542.897724	-7543.134628	-0.473808	CorbSoc	NonCanon	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A 	1	1
LOC409270	-5555.566643	-5555.566643	0	CorbSoc	NonCanon	 glycerol-3-phosphate acyltransferase 4 	1	1
LOC409271	-24414.652098	-24414.652098	0	CorbSoc	NonCanon	 mediator of RNA polymerase II transcription subunit 12 	1	1
LOC409286	-3549.051981	-3549.051981	0	CorbSoc	Canon	 stress-activated protein kinase JNK 	1	1
LOC409292	-4080.417337	-4080.417337	0	CorbSoc	NonCanon	 probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial 	1	1
LOC409308	-762.981247	-762.981247	0	CorbSoc	NonCanon	 small ubiquitin-related modifier 	1	1
LOC409320	-3031.740101	-3031.740101	0	CorbSoc	NonCanon	 leucine carboxyl methyltransferase 1 	1	1
LOC409329	-3772.805661	-3772.805661	0	CorbSoc	NonCanon	 mannose-1-phosphate guanyltransferase beta 	1	1
LOC409334	-9969.38197	-9969.38197	0	CorbSoc	Canon	 beta-mannosidase 	1	1
LOC409336	-3555.958192	-3555.958192	0	CorbSoc	Canon	 sialin 	1	1
LOC409341	-5691.812186	-5691.812186	0	CorbSoc	Canon	 lysosomal aspartic protease 	1	1
LOC409361	-2632.858668	-2632.858668	0	CorbSoc	NonCanon	 dopamine N-acetyltransferase 	1	1
LOC409365	-14223.74927	-14223.74927	0	CorbSoc	Canon	 lysosomal alpha-glucosidase 	1	1
LOC409373	-3669.279386	-3669.279386	0	CorbSoc	NonCanon	 transmembrane protein 184B 	1	1
LOC409377	-7307.763086	-7366.958666	-118.391	CorbSoc	NonCanon	 transitional endoplasmic reticulum ATPase TER94 	1	1
LOC409386	-1132.587831	-1132.587831	0	CorbSoc	Canon	 ubiquitin-conjugating enzyme E2 N 	1	1
LOC409388	-3110.711909	-3110.711909	0	CorbSoc	NonCanon	 ras-related protein Rab-18-B 	1	1
LOC409393	-26672.756045	-26672.756045	0	CorbSoc	Canon	 serine/threonine-protein kinase mTOR 	1	1
LOC409410	-5482.575847	-5482.575847	0	CorbSoc	NonCanon	 plasminogen activator inhibitor 1 RNA-binding protein 	1	1
LOC409411	-3618.657793	-3618.657793	0	CorbSoc	NonCanon	 transmembrane protein 41 homolog 	1	1
LOC409427	-4576.551657	-4576.551657	0	CorbSoc	NonCanon	 peptidyl-prolyl cis-trans isomerase E 	1	1
LOC409441	-4701.148662	-4701.132415	0.032494	CorbSoc	NonCanon	 transmembrane protein 53 	0.85694773281206	1
LOC409488	-3484.899649	-3484.899649	0	CorbSoc	NonCanon	 protein-L-isoaspartate(D-aspartate) O-methyltransferase 	1	1
LOC409491	-4486.831941	-4486.831941	0	CorbSoc	NonCanon	 transmembrane protein 183B 	1	1
LOC409495	-4289.724268	-4289.724268	0	CorbSoc	Canon	 lysosome-associated membrane glycoprotein 1 	1	1
LOC409499	-4246.07266	-4242.886265	6.37279	CorbSoc	NonCanon	 UDP-glucose 4-epimerase 	0.0115883262368414	1
LOC409511	-3877.642441	-3877.642441	0	CorbSoc	NonCanon	 tetraspanin-1 	1	1
LOC409520	-2977.434652	-2977.434652	0	CorbSoc	NonCanon	 glucosamine-6-phosphate isomerase 	1	1
LOC409523	-3504.000336	-3504.000336	0	CorbSoc	Canon	 mitogen-activated protein kinase 1 	1	1
LOC409529	-1965.872802	-1965.872802	0	CorbSoc	Canon	 ras-like protein 2 	1	1
LOC409538	-1997.107512	-1997.107512	0	CorbSoc	NonCanon	 lysoplasmalogenase-like protein TMEM86A 	1	1
LOC409559	-6149.970497	-6149.970497	0	CorbSoc	NonCanon	 probable protein S-acyltransferase 23 	1	1
LOC409586	-2946.54862	-2946.54862	0	CorbSoc	NonCanon	 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 	1	1
LOC409607	-3249.392434	-3249.392434	0	CorbSoc	NonCanon	 ubiquitin-conjugating enzyme E2 Q2 	1	1
LOC409633	-3124.366849	-3124.366849	0	CorbSoc	NonCanon	 ras-related and estrogen-regulated growth inhibitor 	1	1
LOC409643	-4873.017376	-4873.017376	0	CorbSoc	NonCanon	 failed axon connections 	1	1
LOC409662	-3266.560863	-3266.560863	0	CorbSoc	NonCanon	 5'-AMP-activated protein kinase subunit beta-2 	1	1
LOC409667	-1189.615669	-1189.615669	0	CorbSoc	Canon	 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 	1	1
LOC409670	-8489.550855	-8489.550855	0	CorbSoc	NonCanon	 protein tyrosine phosphatase type IVA 1 	1	1
LOC409673	-31252.775521	-31252.775521	0	CorbSoc	NonCanon	 DNA polymerase epsilon catalytic subunit A 	1	1
LOC409689	-6429.300858	-6429.300858	0	CorbSoc	NonCanon	 U4/U6 small nuclear ribonucleoprotein Prp4 	1	1
LOC409704	-6892.506714	-6892.506714	0	CorbSoc	NonCanon	 poly(A) polymerase type 3 	1	1
LOC409724	-7590.906187	-7590.906187	0	CorbSoc	Canon	 ADP-ribosylation factor-binding protein GGA1 	1	1
LOC409726	-7547.742566	-7547.742566	0	CorbSoc	NonCanon	 adenosine monophosphate-protein transferase Fic 	1	1
LOC409736	-5981.132939	-5981.132939	0	CorbSoc	NonCanon	 methylmalonate-semialdehyde dehydrogenase [acylating]-like protein 	1	1
LOC409740	-3625.819881	-3625.571959	0.495844	CorbSoc	NonCanon	 alpha-tocopherol transfer protein-like 	0.481331946825073	1
LOC409749	-1615.791943	-1615.791943	0	CorbSoc	NonCanon	 mediator of RNA polymerase II transcription subunit 31 	1	1
LOC409762	-2220.815542	-2220.815542	0	CorbSoc	NonCanon	 sarcoplasmic calcium-binding protein 1 	1	1
LOC409769	-5933.602259	-5933.602259	0	CorbSoc	NonCanon	 uncharacterized LOC409769 	1	1
LOC409791	-3361.438409	-3361.438409	0	CorbSoc	Canon	 cAMP-dependent protein kinase catalytic subunit 	1	1
LOC409795	-13922.831079	-13922.831079	0	CorbSoc	NonCanon	 telomerase-binding protein EST1A 	1	1
LOC409814	-9398.004175	-9398.004175	0	CorbSoc	Canon	 beta-glucuronidase 	1	1
LOC409833	-5599.211577	-5599.211577	0	CorbSoc	NonCanon	 hemK methyltransferase family member 1 	1	1
LOC409838	-8521.363459	-8521.363459	0	CorbSoc	NonCanon	 poly(A) RNA polymerase gld-2 homolog A 	1	1
LOC409852	-6700.948421	-6700.788766	0.31931	CorbSoc	NonCanon	 transcription factor SPT20 homolog 	0.572022604999322	1
LOC409857	-1343.778062	-1343.778062	0	CorbSoc	NonCanon	 ribosomal RNA small subunit methyltransferase NEP1 	1	1
LOC409860	-7693.557236	-7693.557236	0	CorbSoc	NonCanon	 GPI ethanolamine phosphate transferase 3 	1	1
LOC409863	-2783.778283	-2783.778283	0	CorbSoc	NonCanon	 ras-related protein Rab-21 	1	1
LOC409900	-2511.296806	-2511.296806	0	CorbSoc	NonCanon	 N6-adenosine-methyltransferase non-catalytic subunit 	1	1
LOC409905	-7199.745557	-7199.745557	0	CorbSoc	NonCanon	 2-acylglycerol O-acyltransferase 1 	1	1
LOC409909	-4060.257751	-4060.257751	0	CorbSoc	NonCanon	 small glutamine-rich tetratricopeptide repeat-containing protein alpha 	1	1
LOC409910	-1749.490194	-1749.489927	0.000534	CorbSoc	NonCanon	 ras-like GTP-binding protein Rho1 	0.981563773325305	1
LOC409911	-6217.651958	-6217.651958	0	CorbSoc	NonCanon	 protein disulfide-isomerase A3 	1	1
LOC409920	-1191.60628	-1191.3733	0.46596	CorbSoc	Canon	 ubiquitin-conjugating enzyme E2 variant 2 	0.494851652367549	1
LOC409924	-5826.361871	-5826.361871	0	CorbSoc	NonCanon	 synaptic vesicle glycoprotein 2B 	1	1
LOC409925	-1953.895283	-1953.895283	0	CorbSoc	Canon	 dual specificity mitogen-activated protein kinase kinase dSOR1 	1	1
LOC409928	-9812.558253	-9812.558253	0	CorbSoc	NonCanon	 RNA polymerase II elongation factor Ell 	1	1
LOC409930	-2420.730266	-2420.730266	0	CorbSoc	NonCanon	 putative ATP synthase subunit f, mitochondrial 	1	1
LOC409941	-10066.509702	-10066.509702	0	CorbSoc	Canon	 zinc finger FYVE domain-containing protein 1 	1	1
LOC409945	-6574.577408	-6574.577408	0	CorbSoc	NonCanon	 aspartate--tRNA ligase, cytoplasmic 	1	1
LOC409976	-3429.362294	-3429.362294	0	CorbSoc	NonCanon	 transmembrane emp24 domain-containing protein 5 	1	1
LOC410039	-5377.395248	-5377.395248	0	CorbSoc	NonCanon	 cysteine desulfurase, mitochondrial 	1	1
LOC410055	-3524.46711	-3524.447728	0.038764	CorbSoc	NonCanon	 probable tRNA(His) guanylyltransferase 	0.843916942393975	1
LOC410059	-5543.470698	-5543.470698	0	CorbSoc	NonCanon	 probable citrate synthase 2, mitochondrial 	1	1
LOC410087	-3983.091019	-3983.091019	0	CorbSoc	NonCanon	 uncharacterized LOC410087 	1	1
LOC410091	-4568.729629	-4568.729629	0	CorbSoc	NonCanon	 ras guanine nucleotide exchange factor P 	1	1
LOC410097	-17916.877014	-17916.877014	0	CorbSoc	NonCanon	 DNA repair protein complementing XP-G cells 	1	1
LOC410105	-6454.747997	-6454.747997	0	CorbSoc	NonCanon	 alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase 	1	1
LOC410107	-8852.851719	-8852.851719	0	CorbSoc	NonCanon	 broad-complex core protein isoforms 1/2/3/4/5 	1	1
LOC410118	-6277.883813	-6277.883813	0	CorbSoc	NonCanon	 D-glucuronyl C5-epimerase B 	1	1
LOC410155	-4.813935	-4.813935	0	CorbSoc	NonCanon	 histone-lysine N-methyltransferase setd3 	1	1
LOC410157	-1647.854379	-1647.854379	0	CorbSoc	NonCanon	 ras-related protein Rab-23 	1	1
LOC410159	-16596.819574	-16596.819574	0	CorbSoc	NonCanon	 mediator of RNA polymerase II transcription subunit 13 	1	1
LOC410172	-5745.558854	-5745.558854	0	CorbSoc	NonCanon	 translocating chain-associated membrane protein 1-like 1 	1	1
LOC410183	-19188.946568	-19188.946568	0	CorbSoc	Canon	 1-phosphatidylinositol 3-phosphate 5-kinase 	1	1
LOC410241	-1790.784644	-1790.784644	0	CorbSoc	NonCanon	 ras-related protein Rab-10 	1	1
LOC410257	-4607.581413	-4607.581413	0	CorbSoc	Canon	 cysteine protease ATG4D 	1	1
LOC410270	-7505.44539	-7505.44539	0	CorbSoc	NonCanon	 acetylcholinesterase 	1	1
LOC410283	-3336.380408	-3336.380408	0	CorbSoc	NonCanon	 transmembrane protein 222 	1	1
LOC410286	-10637.126401	-10637.126401	0	CorbSoc	NonCanon	 probable tRNA (uracil-O(2)-)-methyltransferase 	1	1
LOC410289	-10181.616335	-10181.616335	0	CorbSoc	NonCanon	 paraplegin 	1	1
LOC410337	-11359.575652	-11359.575652	0	CorbSoc	NonCanon	 venom dipeptidylpeptidase IV 	1	1
LOC410338	-4587.470351	-4587.470351	0	CorbSoc	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 3 	1	1
LOC410371	-12212.043912	-12212.043912	0	CorbSoc	NonCanon	 calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type 	1	1
LOC410376	-3831.962281	-3831.962281	0	CorbSoc	NonCanon	 peptidyl-tRNA hydrolase ICT1, mitochondrial 	1	1
LOC410379	-11907.027529	-11907.027529	0	CorbSoc	NonCanon	 uncharacterized LOC410379 	1	1
LOC410383	-7112.772343	-7112.772343	0	CorbSoc	NonCanon	 calcium homeostasis endoplasmic reticulum protein 	1	1
