Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC726167	-3199.961578	-3199.874138	0.17488	Habro	Canon	 lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog 	0.675810720574915	1
LOC726172	-4142.836844	-4141.660066	2.35356	Habro	Canon	 death-associated inhibitor of apoptosis 2 	0.124997261939941	1
LOC726187	-9029.637236	-9029.637236	0	Habro	Canon	 AP-1 complex subunit beta-1 	1	1
LOC726197	-2042.17818	-2042.117006	0.122348	Habro	Canon	 autophagy-related protein 101 	0.726501715948826	1
LOC726205	-3184.72509	-3179.693034	10.0641	Habro	NonCanon	 inosine triphosphate pyrophosphatase 	0.00151186401431282	1
LOC726212	-8574.825961	-8573.935177	1.78157	Habro	NonCanon	 25S rRNA (cytosine-C(5))-methyltransferase nop2 	0.18195665760827	1
LOC726221	-1609.35399	-1609.35399	0	Habro	NonCanon	 transmembrane protein 14C 	1	1
LOC726227	-6977.137035	-6976.964263	0.345544	Habro	NonCanon	 DNA primase small subunit 	0.556646467534047	1
LOC726237	-3814.349961	-3814.349961	0	Habro	NonCanon	 protein disulfide-isomerase TMX3 	1	1
LOC726239	-3954.190849	-3954.190849	0	Habro	NonCanon	 putative lipoyltransferase 2, mitochondrial 	1	1
LOC726240	-1815.337061	-1815.337061	0	Habro	NonCanon	 globin-1 	1	1
LOC726253	-2812.699849	-2812.699849	0	Habro	NonCanon	 UDP-N-acetylglucosamine transferase subunit ALG13 homolog 	1	1
LOC726255	-5104.098744	-5101.711706	4.77408	Habro	NonCanon	 complex I intermediate-associated protein 30, mitochondrial 	0.0288912795558143	1
LOC726289	-2508.683785	-2508.683785	0	Habro	Canon	 transcription factor AP-1 	1	1
LOC726302	-2535.089916	-2535.089916	0	Habro	NonCanon	 alpha-protein kinase 1 	1	1
LOC726303	-3610.78977	-3609.330923	2.91769	Habro	NonCanon	 N-acetyltransferase family 8 member 3 	0.0876132061787433	1
LOC726310	-12845.231143	-12844.896908	0.66847	Habro	NonCanon	 GPI ethanolamine phosphate transferase 1 	0.413585543709577	1
LOC726315	-7371.864789	-7371.429861	0.869856	Habro	NonCanon	 sphingomyelin phosphodiesterase 1 	0.350995177006056	1
LOC726352	-3609.728946	-3609.728946	0	Habro	NonCanon	 transmembrane protease serine 11B-like protein 	1	1
LOC726380	-4379.513905	-4379.513905	0	Habro	NonCanon	 protein-S-isoprenylcysteine O-methyltransferase 	1	1
LOC726389	-5695.751025	-5695.751025	0	Habro	NonCanon	 glycerophosphodiester phosphodiesterase 1 	1	1
LOC726409	-1902.471883	-1902.471883	0	Habro	NonCanon	 peptidyl-prolyl cis-trans isomerase H 	1	1
LOC726414	-11947.035254	-11946.966429	0.13765	Habro	NonCanon	 protein windpipe 	0.710628497665729	1
LOC726418	-6037.721671	-6037.721671	0	Habro	NonCanon	 flavin-containing monooxygenase FMO GS-OX-like 4 	1	1
LOC726428	-2638.656995	-2636.400643	4.5127	Habro	NonCanon	 probable RNA-binding protein EIF1AD 	0.0336440919323077	1
LOC726476	-4809.305151	-4809.300882	0.008538	Habro	NonCanon	 alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase 	0.926379207637272	1
LOC726497	-27785.195487	-27785.195487	0	Habro	Canon	 autophagy-related protein 2 homolog B 	1	1
LOC726498	-1536.45874	-1536.45874	0	Habro	NonCanon	 mitochondrial import inner membrane translocase subunit Tim8 	1	1
LOC726500	-1420.679931	-1420.679931	0	Habro	Canon	 eukaryotic translation initiation factor 2 subunit 1 	1	1
LOC726540	-15843.076513	-15843.076513	0	Habro	NonCanon	 DNA (cytosine-5)-methyltransferase PliMCI 	1	1
LOC726562	-8059.428478	-8058.253494	2.34997	Habro	Canon	 phosphoinositide 3-kinase regulatory subunit 4 	0.125285418433934	1
LOC726579	-8550.240201	-8550.240201	0	Habro	NonCanon	 cleft lip and palate transmembrane protein 1-like protein 	1	1
LOC726583	-10075.974769	-10075.974769	0	Habro	NonCanon	 DNA polymerase eta 	1	1
LOC726609	-1844.695139	-1844.695139	0	Habro	NonCanon	 N-alpha-acetyltransferase 11 	1	1
LOC726637	-9594.429963	-9594.429963	0	Habro	Canon	 ubiquitin-like modifier-activating enzyme atg7 	1	1
LOC726666	-916.889859	-916.889857	4e-06	Habro	NonCanon	 mediator of RNA polymerase II transcription subunit 28 	0.99840423194224	1
LOC726721	-686.181886	-686.181886	0	Habro	Canon	 protein transport protein Sec61 subunit gamma 	1	1
LOC726742	-13847.757926	-13846.785369	1.94511	Habro	NonCanon	 chromosome transmission fidelity protein 18 homolog 	0.163114770791936	1
LOC726747	-1757.562079	-1754.08976	6.94464	Habro	NonCanon	 cytochrome b-c1 complex subunit 8 	0.00840707546145362	1
LOC726754	-4804.44111	-4802.570119	3.74198	Habro	NonCanon	 kynurenine formamidase 	0.0530615327795164	1
LOC726760	-8981.706842	-8981.706842	0	Habro	Canon	 inhibitor of nuclear factor kappa-B kinase subunit beta 	1	1
LOC726800	-4908.57279	-4908.141988	0.861604	Habro	NonCanon	 probable RNA polymerase II nuclear localization protein SLC7A6OS 	0.353290212589036	1
LOC726811	-4441.663206	-4438.799718	5.72698	Habro	NonCanon	 protein-lysine N-methyltransferase EEF2KMT 	0.0167061885264309	1
LOC726812	-6190.326323	-6184.964466	10.7237	Habro	NonCanon	 RNA polymerase I-specific transcription initiation factor RRN3 	0.00105771954742733	1
LOC726822	-2817.48812	-2817.48812	0	Habro	NonCanon	 geranylgeranyl transferase type-2 subunit beta 	1	1
LOC726826	-5687.281002	-5687.281002	0	Habro	NonCanon	 peptidyl-prolyl cis-trans isomerase cyp11 	1	1
LOC726850	-1873.608608	-1873.263287	0.690642	Habro	NonCanon	 cytochrome b5 	0.405946098539679	1
LOC726869	-7607.270568	-7607.270568	0	Habro	NonCanon	 transmembrane protein 209 	1	1
LOC726872	-2534.353951	-2533.960054	0.787794	Habro	NonCanon	 LDLR chaperone boca 	0.374768006052441	1
LOC726887	-3265.58081	-3265.58081	0	Habro	NonCanon	 ras-related protein Rab-32 	1	1
LOC726890	-4038.196415	-4037.820049	0.752732	Habro	NonCanon	 carbonic anhydrase 2 	0.385612639506879	1
LOC726923	-1197.805199	-1197.805199	0	Habro	NonCanon	 DNA polymerase epsilon subunit 3 	1	1
LOC726928	-12040.877193	-12025.13771	31.479	Habro	NonCanon	 ras guanine nucleotide exchange factor Y 	2.01608913563556e-08	2.09874879019662e-05
LOC726947	-7490.612845	-7490.612845	0	Habro	Canon	 TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 	1	1
LOC726958	-2626.920661	-2626.920661	0	Habro	Canon	 tumor necrosis factor receptor superfamily member wengen 	1	1
LOC726983	-7617.260394	-7617.174992	0.170804	Habro	NonCanon	 geranylgeranyl transferase type-2 subunit alpha 	0.6793982537764	1
LOC726999	-3886.032928	-3886.032928	0	Habro	NonCanon	 iroquois-class homeodomain protein IRX-6 	1	1
LOC727004	-2402.285375	-2402.285374	2e-06	Habro	NonCanon	 putative glutathione-specific gamma-glutamylcyclotransferase 2 	0.998871621209031	1
LOC727009	-9841.660519	-9839.647953	4.02513	Habro	NonCanon	 cytoplasmic tRNA 2-thiolation protein 2 	0.0448271649535739	1
LOC727022	-8908.630561	-8908.630561	0	Habro	NonCanon	 RNA polymerase II-associated protein 3 	1	1
LOC727025	-589.044256	-589.044256	0	Habro	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC4 	1	1
LOC727027	-8372.463591	-8371.895685	1.13581	Habro	NonCanon	 cleft lip and palate transmembrane protein 1 homolog 	0.286539439729709	1
LOC727048	-3672.256385	-3665.694777	13.1232	Habro	NonCanon	 methyltransferase-like protein 22 	0.000291661440181387	0.293411408822475
LOC727116	-2543.778022	-2543.778022	0	Habro	NonCanon	 uncharacterized LOC727116 	1	1
LOC727122	-1117.027035	-1116.752435	0.5492	Habro	NonCanon	 methyltransferase-like protein 17, mitochondrial 	0.458644758031767	1
LOC727146	-10199.634367	-10199.634367	0	Habro	Canon	 sphingomyelin phosphodiesterase 	1	1
LOC727186	-1443.893569	-1443.893569	0	Habro	NonCanon	 dolichol-phosphate mannosyltransferase subunit 3 	1	1
LOC727229	-9288.477886	-9286.346358	4.26306	Habro	NonCanon	 protein HIRA homolog 	0.0389497000572088	1
LOC727237	-6713.154226	-6712.752897	0.802658	Habro	NonCanon	 carbonic anhydrase 2 	0.370299857535177	1
LOC727238	-25802.403185	-25800.789496	3.22738	Habro	NonCanon	 histone-lysine N-methyltransferase ash1 	0.0724164589556917	1
LOC727299	-5624.773816	-5624.773816	0	Habro	NonCanon	 probable splicing factor, arginine/serine-rich 7 	1	1
LOC727303	-5358.292264	-5358.292264	0	Habro	NonCanon	 S-adenosylmethionine sensor upstream of mTORC1 	1	1
LOC727320	-7659.912074	-7659.903295	0.017558	Habro	NonCanon	 U3 small nucleolar RNA-associated protein 18 homolog 	0.894583600158271	1
LOC727378	-934.289592	-933.843829	0.891526	Habro	NonCanon	 peptidyl-prolyl cis-trans isomerase-like 1 	0.345064111188655	1
LOC727396	-14788.156573	-14779.077899	18.1573	Habro	Canon	 eukaryotic translation initiation factor 2-alpha kinase 	2.03388275221701e-05	0.0208269593827022
LOC727420	-4403.833934	-4402.928935	1.81	Habro	NonCanon	 transmembrane protein 192 	0.17850822988309	1
LOC727456	-279.235587	-279.235587	0	Habro	NonCanon	 glucose-6-phosphate 1-epimerase 	1	1
LOC727495	-11492.465151	-11492.465151	0	Habro	NonCanon	 valine--tRNA ligase, mitochondrial 	1	1
LOC727539	-3920.209148	-3920.209148	0	Habro	NonCanon	 lysocardiolipin acyltransferase 1 	1	1
LOC727582	-4870.434366	-4870.434366	0	Habro	NonCanon	 tryptophan--tRNA ligase, cytoplasmic 	1	1
LOC727622	-5670.596736	-5669.387468	2.41854	Habro	NonCanon	 probable aspartate aminotransferase, cytoplasmic 	0.119906638089524	1
LOC727634	-5974.074891	-5974.074891	0	Habro	Canon	 activating molecule in BECN1-regulated autophagy protein 1 	1	1
LOC727652	-17790.760073	-17774.062334	33.3955	Habro	NonCanon	 cilia- and flagella-associated protein 65 	7.51977593064509e-09	7.85816584752412e-06
NOS	-14243.992328	-14243.992328	0	Habro	Canon	 nitric oxide synthase 	1	1
PGRP-S3	-2051.311249	-2051.311249	0	Habro	Canon	 peptidoglycan recognition protein S3 	1	1
Ppib	-2061.498335	-2046.71102	29.5746	Habro	NonCanon	 peptidylprolyl isomerase B (cyclophilin B) 	5.38054155912244e-08	5.59038267992822e-05
PPO	-8211.380466	-8206.972742	8.81545	Habro	Canon	 phenoloxidase subunit A3 	0.00298690538384961	1
Pten	-1746.415915	-1746.415915	0	Habro	Canon	 phosphatase and tensin-like 	1	1
Rnft2	-6016.819021	-6016.819021	0	Habro	NonCanon	 ring finger protein, transmembrane 2 	1	1
RpL35	-1630.710846	-1630.710846	0	Habro	NonCanon	 ribosomal protein L35 	1	1
Smb	-1754.295329	-1754.295329	0	Habro	NonCanon	 small ribonucleoprotein particle protein B 	1	1
Snf	-2314.796268	-2314.796268	0	Habro	NonCanon	 U1 small nuclear ribonucleoprotein A 	1	1
STT3B	-7326.006984	-7323.971763	4.07044	Habro	NonCanon	 STT3, subunit of the oligosaccharyltransferase complex, homolog B 	0.0436399054846222	1
Tpi	-2709.904192	-2709.904192	0	Habro	NonCanon	 triosephosphate isomerase 	1	1
Tspan6	-4810.401309	-4807.074144	6.65433	Habro	Canon	 tetraspanin 6 	0.00989151570507139	1
Usp	-4582.078581	-4582.078581	0	Habro	NonCanon	 ultraspiracle 	1	1
Vg	-42692.907821	-42692.075943	1.66376	Habro	NonCanon	 vitellogenin 	0.197096419957581	1
Vha16	-1298.017231	-1296.81951	2.39544	Habro	Canon	 vacuolar H+ ATP synthase 16 kDa proteolipid subunit 	0.121689506684778	1
Arp1	-3662.147838	-3662.147838	0	Mega	Canon	 actin related protein 1 	1	1
B-gluc1	-8572.483599	-8571.520497	1.9262	Mega	Canon	 beta-1,3-glucan recognition protein 1 	0.165174784259253	1
Cox6c	-1482.572223	-1479.997163	5.15012	Mega	NonCanon	 cytochrome c oxidase subunit VIc 	0.0232447666457663	1
CPR14	-1851.097749	-1850.532664	1.13017	Mega	NonCanon	 cuticular protein 14 	0.287739080489355	1
CPR19	-3269.799921	-3269.799921	0	Mega	NonCanon	 cuticular protein 19 	1	1
CSP6	-1980.492021	-1980.492021	0	Mega	NonCanon	 chemosensory protein 6 	1	1
CytC	-1423.408358	-1423.408358	0	Mega	Canon	 mitochondrial cytochrome C 	1	1
Dcr-1	-17138.572718	-17138.456611	0.232214	Mega	Canon	 endoribonuclease Dicer-1 	0.629887018208294	1
Dl	-10515.624752	-10515.624752	0	Mega	Canon	 dorsal 	1	1
Dnmt3	-9957.608977	-9957.608977	0	Mega	NonCanon	 DNA methyltransferase 3 	1	1
Ecr	-4686.937936	-4686.93793	1.2e-05	Mega	NonCanon	 ecdysone receptor 	0.997236052332126	1
egh	-5750.956335	-5750.915936	0.080798	Mega	NonCanon	 beta-1,4-mannosyltransferase egh 	0.776218884776821	1
FAR1	-7148.07417	-7148.07417	0	Mega	NonCanon	 fatty acyl-CoA reductase 1 	1	1
Gat-1B	-7489.329107	-7489.329107	0	Mega	NonCanon	 GABA neurotransmitter transporter-1B 	1	1
Gat-a	-7591.100997	-7591.100997	0	Mega	NonCanon	 GABA neurotransmitter transporter-1A 	1	1
Gfat2	-9215.08144	-9215.08144	0	Mega	NonCanon	 glucosamine-fructose-6-phosphate aminotransferase 2 	1	1
GlnS	-5417.114674	-5413.234959	7.75943	Mega	NonCanon	 glutamine synthetase 	0.00534328206504144	1
GstD1	-4396.515605	-4393.618612	5.79399	Mega	NonCanon	 glutathione S-transferase D1 	0.0160810504711362	1
GstS4	-3263.845104	-3263.845104	0	Mega	NonCanon	 glutathione S-transferase S4 	1	1
Imd	-4526.874266	-4526.874266	0	Mega	Canon	 immune deficiency 	1	1
Jtb	-8380.551788	-8380.551788	0	Mega	NonCanon	 jumping translocation breakpoint protein 	1	1
KAT2A	-9558.712554	-9558.712554	0	Mega	NonCanon	 K(lysine) acetyltransferase 2A 	1	1
LOC100379261	-6102.187588	-6102.187588	0	Mega	NonCanon	 uncharacterized LOC100379261 	1	1
LOC100576099	-2083.115123	-2083.008263	0.21372	Mega	NonCanon	 carbohydrate sulfotransferase 11-like 	0.643867200018243	1
LOC100576186	-7579.084802	-7579.084802	0	Mega	NonCanon	 alanine--glyoxylate aminotransferase 2, mitochondrial 	1	1
LOC100576195	-1541.557451	-1538.329405	6.45609	Mega	NonCanon	 protein ccsmst1 	0.0110572691460218	1
LOC100576337	-3442.807684	-3441.796611	2.02215	Mega	NonCanon	 deleted in autism protein 1 homolog 	0.155019514141161	1
LOC100576383	-6944.478125	-6942.570147	3.81596	Mega	NonCanon	 mannosyl-oligosaccharide 1,2-alpha-mannosidase IA 	0.0507665056368402	1
LOC100576411	-9064.980305	-9064.980305	0	Mega	NonCanon	 uncharacterized LOC100576411 	1	1
LOC100576527	-8836.109971	-8836.109971	0	Mega	Canon	 cyclic AMP-dependent transcription factor ATF-2 	1	1
LOC100576646	-3360.0322	-3357.029902	6.0046	Mega	NonCanon	 dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial 	0.0142686284334886	1
LOC100576649	-8763.231917	-8760.531295	5.40124	Mega	NonCanon	 mismatch repair endonuclease PMS2 	0.0201224500955215	1
LOC100576742	-15607.447386	-15605.01495	4.86487	Mega	Canon	 integrin beta-nu 	0.0274088635450711	1
LOC100576795	-3885.439726	-3884.245108	2.38924	Mega	NonCanon	 uncharacterized protein YJR142W 	0.122173011367383	1
LOC100576801	-3753.661082	-3753.661082	0	Mega	NonCanon	 malate dehydrogenase, cytoplasmic 	1	1
LOC100576818	-4880.042902	-4878.982032	2.12174	Mega	NonCanon	 dolichyl-phosphate beta-glucosyltransferase 	0.14522147675639	1
LOC100576819	-7686.749189	-7686.179394	1.13959	Mega	Canon	 putative inactive caspase B 	0.285738979242901	1
LOC100576826	-3583.49209	-3583.49209	0	Mega	NonCanon	 LHFPL tetraspan subfamily member 5 protein 	1	1
LOC100576862	-6288.516521	-6280.938034	15.157	Mega	NonCanon	 speckle targeted PIP5K1A-regulated poly(A) polymerase 	9.89308516950385e-05	0.103580601724705
LOC100577002	-8142.517509	-8141.904688	1.22564	Mega	NonCanon	 multiple inositol polyphosphate phosphatase 1 	0.268256632929082	1
LOC100577019	-487.81824	-487.81824	0	Mega	NonCanon	 protein quiver 	1	1
LOC100577050	-8149.520855	-8149.143297	0.755116	Mega	NonCanon	 uncharacterized LOC100577050 	0.384861293044874	1
LOC100577053	-9031.405834	-9031.346621	0.118426	Mega	NonCanon	 glycine dehydrogenase (decarboxylating), mitochondrial 	0.730747929046384	1
LOC100577136	-5988.585376	-5983.533882	10.103	Mega	NonCanon	 diphthine methyltransferase 	0.00148028153044824	1
LOC100577140	-8781.419936	-8778.64262	5.55463	Mega	NonCanon	 UDP-glucuronosyltransferase 2B19 	0.0184318684795086	1
LOC100577174	-18804.41646	-18803.002987	2.82695	Mega	NonCanon	 ras-responsive element-binding protein 1 	0.0926942483279162	1
LOC100577401	-16688.184009	-16681.432268	13.5035	Mega	NonCanon	 putative uncharacterized protein DDB_G0282133 	0.000238118909383746	0.247167427940328
LOC100577423	-5055.0629	-5051.454737	7.21633	Mega	NonCanon	 methyltransferase-like protein 4 	0.00722432640960861	1
LOC100577481	-7684.16601	-7684.16601	0	Mega	NonCanon	 protein arginine N-methyltransferase 9 	1	1
LOC100577493	-9552.689178	-9552.564282	0.249792	Mega	NonCanon	 transmembrane and TPR repeat-containing protein 4 	0.61722157472235	1
LOC100577687	-7342.304777	-7340.86908	2.87139	Mega	NonCanon	 nucleoporin-like protein 2 	0.0901669643863679	1
LOC100577690	-2327.302568	-2327.302568	0	Mega	Canon	 fas-associated death domain protein 	1	1
LOC100577763	-37579.569362	-37573.938823	11.2611	Mega	NonCanon	 small subunit processome component 20 homolog 	0.000791482944511036	0.812852984012834
LOC100577764	-1764.59401	-1764.59401	0	Mega	Canon	 ras-related protein Rab-5C 	1	1
LOC100577841	-4281.848776	-4277.805702	8.08615	Mega	NonCanon	 carbonic anhydrase 7 	0.00446048175992737	1
LOC100577870	-1455.706144	-1455.706144	0	Mega	NonCanon	 ras-related protein Rab-35 	1	1
LOC100577972	-67390.479417	-67384.879325	11.2002	Mega	NonCanon	 uncharacterized LOC100577972 	0.000817885162690817	0.839150176920778
LOC100578030	-5502.574184	-5499.863699	5.42097	Mega	Canon	 antitrypsin 	0.019896303402416	1
LOC100578035	-3697.346076	-3697.346076	0	Mega	NonCanon	 sphingolipid delta(4)-desaturase DES1 	1	1
LOC100578071	-27466.191059	-27464.35246	3.6772	Mega	NonCanon	 DNA polymerase zeta catalytic subunit 	0.0551614113334966	1
LOC100578156	-4120.695014	-4120.695014	0	Mega	Canon	 uncharacterized LOC100578156 	1	1
LOC100578168	-2228.421622	-2228.421622	0	Mega	NonCanon	 glycoprotein 3-alpha-L-fucosyltransferase A 	1	1
LOC100578209	-4743.268746	-4743.268746	0	Mega	NonCanon	 BTB/POZ domain-containing protein 6-B 	1	1
LOC100578215	-6355.517701	-6354.030264	2.97487	Mega	NonCanon	 N-acetylgalactosaminyltransferase 6 	0.0845669208517927	1
LOC100578235	-1919.028808	-1919.028768	8e-05	Mega	NonCanon	 DNA-directed RNA polymerase I subunit RPA12 	0.992863598687533	1
LOC100578255	-23337.019483	-23337.019483	0	Mega	NonCanon	 ras GTPase-activating-like protein IQGAP1 	1	1
LOC100578277	-1115.865449	-1115.865449	0	Mega	NonCanon	 U11/U12 small nuclear ribonucleoprotein 25 kDa protein 	1	1
LOC100578329	-9291.650631	-9291.368571	0.56412	Mega	NonCanon	 fatty acyl-CoA reductase wat 	0.452604978667535	1
LOC100578356	-19591.017749	-19588.524017	4.98746	Mega	Canon	 apoptotic protease-activating factor 1-like 	0.025531659475808	1
LOC100578380	-2966.578305	-2966.578299	1.2e-05	Mega	NonCanon	 tRNA (guanine-N(7)-)-methyltransferase 	0.997236052332126	1
LOC100578433	-22943.871008	-22943.871008	0	Mega	NonCanon	 transmembrane protein 131 	1	1
LOC100578450	-11515.890749	-11515.890749	0	Mega	NonCanon	 histone-lysine N-methyltransferase SETD2 	1	1
LOC100578537	-11222.08326	-11222.08326	0	Mega	Canon	 UV radiation resistance-associated gene protein 	1	1
LOC100578560	-1645.800149	-1640.464717	10.6709	Mega	NonCanon	 28S ribosomal protein S18c, mitochondrial 	0.00108834150993167	1
LOC100578586	-10979.025237	-10977.309999	3.43048	Mega	NonCanon	 mediator of RNA polymerase II transcription subunit 15 	0.0640034966160809	1
LOC100578697	-2798.850758	-2798.850758	0	Mega	NonCanon	 THUMP domain-containing protein 1 homolog 	1	1
LOC100578725	-1133.930588	-1133.489589	0.881998	Mega	NonCanon	 uncharacterized LOC100578725 	0.347655026749352	1
LOC100578875	-4993.945276	-4993.239408	1.41174	Mega	NonCanon	 beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase 	0.234767758008149	1
LOC100578893	-11052.136215	-11051.195744	1.88094	Mega	NonCanon	 uncharacterized LOC100578893 	0.17022734906513	1
LOC102653793	-5575.379849	-5573.162938	4.43382	Mega	NonCanon	 succinate--hydroxymethylglutarate CoA-transferase 	0.0352335672293703	1
LOC102653879	-4449.317165	-4449.308701	0.016928	Mega	NonCanon	 homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein 	0.896481259535232	1
LOC102653930	-1477.985645	-1477.985645	0	Mega	NonCanon	 DNA-directed RNA polymerase III subunit RPC10 	1	1
LOC102654014	-3590.638957	-3590.485323	0.307268	Mega	NonCanon	 hemK methyltransferase family member 2 	0.579361508408626	1
LOC102654146	-4547.416466	-4545.419084	3.99476	Mega	NonCanon	 antifreeze protein Maxi 	0.0456419521367344	1
LOC102654165	-4722.677037	-4722.677037	0	Mega	NonCanon	 transmembrane protein 132C 	1	1
LOC102654312	-5274.407078	-5272.370718	4.07272	Mega	NonCanon	 KRR1 small subunit processome component homolog 	0.0435810440147973	1
LOC102654349	-958.480352	-958.360821	0.239062	Mega	NonCanon	 DNA mismatch repair protein MutL-like 	0.624884410038568	1
